,outcomes_name,outcomes_description,outcomes_price,outcomes_point,id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers.key,bookmakers.title,bookmakers.last_update,bookmakers.markets.key,bookmakers.markets.last_update
0,Over,Donte DiVincenzo,-115,17.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
1,Under,Donte DiVincenzo,-115,17.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
2,Over,Isaiah Hartenstein,-120,6.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
3,Under,Isaiah Hartenstein,-110,6.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
4,Over,Jalen Brunson,-140,27.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
5,Under,Jalen Brunson,110,27.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
6,Over,Josh Hart,-135,11.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
7,Under,Josh Hart,105,11.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
8,Over,Kelly Oubre Jr,-115,15.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
9,Under,Kelly Oubre Jr,-115,15.5,f025d81278f745fff0f460df130963ed,basketball_nba,NBA,2024-03-12T23:30:00Z,New York Knicks,Philadelphia 76ers,draftkings,DraftKings,,player_points,2024-03-12T18:59:21Z
